ID,satisfaction_client
Ce3891,60.053043
Ps1444,60.24055
Ce5881,59.95786
Eo4142,60.258026
Yv7280,60.053043
Wb8121,60.258026
Hx3758,60.258026
Qy7042,60.053043
Zb6843,60.053043
Hy3803,60.258026
Fr7324,60.258026
Na9692,60.053043
Zq7527,60.053043
Bo2042,60.258026
Fk9191,60.258026
Kc9517,60.258026
Ok2958,60.032097
Qu7968,60.258026
Kn2322,60.053043
On4879,59.952328
My4567,60.22606
Hy3109,60.258026
Id4297,60.24055
Rk8588,60.258026
Zn1558,59.95786
Qs3569,60.258026
Sl7907,60.053043
Gq4683,60.258026
Lf2327,59.952328
Eh9791,60.049572
Nn1514,60.258026
Ee3996,60.24055
Ac3301,60.053043
Ok8051,60.258026
Vt1703,60.258026
Jf6783,60.053043
Ja6540,59.952328
Hp7676,60.258026
Ji6532,60.053043
Ok7493,60.053043
Ju2571,60.053043
Zd8740,60.24055
Ba2700,59.95786
Qh1482,60.258026
Ar5310,60.258026
Fu4006,60.24055
Pl6787,60.053043
Kl8899,60.243534
Wt3944,60.457283
Sg4576,60.258026
Nh7859,60.258026
Nw9860,60.24055
Ke2171,60.032097
Cb4759,60.258026
Ts8658,60.258026
Wv6522,60.24055
Tg2847,60.258026
Ym1809,60.457283
Zk7323,59.952328
Ux5166,60.24055
Dp1330,60.258026
Kk7493,60.24055
Tz4963,60.053043
Up1248,60.258026
Zv8515,60.258026
Pv9787,60.049572
Wl8573,59.96096
Cl3615,60.258026
Ww9181,60.258026
Qg3817,60.431076
Ey8554,59.952328
Ls7290,60.258026
Fp7994,60.053043
Ry7594,60.258026
Gp3739,60.24055
Fq3955,60.053043
Fc7349,60.258026
Ow9239,59.952328
Lj9095,59.952328
Ar6777,60.258026
Ki4540,60.24055
Qu2899,60.258026
Dv5927,60.24055
Al3060,60.258026
Mq1243,60.24055
Ft7841,60.258026
Ob2752,59.952328
Ia7985,60.258026
Zr3978,60.24055
Cp1474,60.258026
Ya3254,59.95543
Vq7442,60.258026
St4778,60.258026
Vx4974,60.049572
Mv8682,59.952328
Uz5350,60.049572
Fq4507,60.053043
Us2395,60.053043
Nm2538,60.053043
Jy4622,60.258026
Ab6217,60.258026
Kg9809,60.258026
Ti3820,60.258026
Vm9799,60.258026
Vt4215,60.053043
Lg7006,60.049572
Ix1847,60.258026
Gc8811,60.032097
Ep9066,60.258026
Sk7069,60.24055
Rr1790,60.258026
Kf1690,60.053043
Db9273,60.24055
Hc1302,60.053043
Bh2905,59.952328
Gh5632,60.053043
Nd5150,60.053043
Gx6150,59.952328
Mq8476,59.952328
Kt1831,60.049572
Nu7416,60.258026
Jk3987,60.258026
Am4968,60.053043
Mi8440,60.258026
Cy7556,60.049572
Vu1277,60.24055
Wp4076,60.258026
Wa2770,60.457283
Wu8275,60.258026
Jk1744,59.952328
Mu4510,59.952328
Ij1224,60.053043
Sb9341,60.258026
Xo6712,59.952328
Yd8397,60.258026
Vu8423,59.95786
Vz2892,60.258026
Sj9100,59.952328
Sv2885,59.95786
Rs7859,60.24055
Nw3434,59.95786
Iz7647,60.053043
Wm4085,60.053043
Tu2366,59.95786
Vk9024,60.258026
Ns8747,60.24055
Qw7881,60.053043
Gk9541,60.258026
Iy8933,60.243534
Oj5686,60.258026
Tj4584,60.053043
De5598,60.258026
Tl8493,60.24055
Fv8033,60.258026
Pz5361,60.258026
Kw3504,60.258026
Yu5474,60.053043
Fp8187,59.952328
Gn1812,60.258026
Fx5527,59.952328
Oq6899,59.95543
Vm9887,59.952328
Ie4258,59.952328
Id4037,59.952328
No8787,60.24055
Qw8592,60.049572
Me9353,60.053043
Of9283,60.24055
Mo4812,60.053043
Mv7370,60.24055
Qi9728,59.952328
Hi3949,60.053043
Ei2629,60.053043
Th5649,60.258026
Pl8919,59.95786
Dy2250,59.95543
Oo5046,60.24055
Ej7945,60.258026
Ow1798,60.053043
Rv9906,60.258026
Vj2634,60.258026
Qu4520,59.952328
Wt2221,60.24055
Jq7010,60.22606
Vu2642,60.243534
Yf8228,59.95543
Un5283,60.258026
Ny5609,60.24055
By5663,59.952328
Ji3509,60.053043
Yb9169,59.952328
Jw3007,60.24055
Fg1543,60.258026
Sj2451,60.053043
Fx8500,60.032097
Hf1642,60.049572
Bt3147,60.053043
Wl9290,60.258026
Jb4866,60.258026
Sj5428,60.258026
Ib5451,60.258026
Uh8542,60.053043
Gm4973,60.258026
Tp5458,60.258026
Gi5381,60.258026
Vk7869,60.24055
Jm5142,60.053043
Dz3099,60.049572
Az8327,59.95786
Og7772,60.258026
Pw3512,60.24055
Db7720,60.258026
Ws7477,59.952328
Qz9937,60.258026
Nx5632,60.258026
Un5638,60.24055
Xv4002,60.258026
Rv3563,60.258026
Di9462,60.049572
Nd5445,60.258026
Cx4172,60.053043
Ni9994,60.258026
Ba1809,60.258026
Ek8576,60.258026
Po2332,60.457283
Tb3141,60.053043
Zx2027,60.258026
Vr2180,60.258026
Er1611,60.053043
Tv4529,59.95786
Jx6357,60.258026
Np4041,60.258026
Wo1522,60.049572
Pk5697,59.95786
Io6531,60.258026
Zo5107,60.24055
El9876,60.053043
Hx2163,60.053043
Jy3033,60.053043
Hx8357,60.243534
Et4403,60.258026
Lr7094,60.258026
Kf7308,60.258026
Xk1944,60.24055
Cf3222,60.258026
Gq6178,59.952328
Jn8005,60.258026
Pb5927,60.24055
Cj4671,60.258026
Uy2110,60.258026
Ng6025,60.24055
Ut2680,60.258026
Ze2607,60.258026
Tn2430,60.258026
Iw7201,60.24055
Pd2754,60.053043
Cz1082,60.049572
Bl2879,60.258026
Dv9253,60.24055
Lv2903,60.053043
Pe9050,60.053043
Ft4819,60.258026
Vr8737,60.053043
Jx8044,60.053043
Kn8811,60.24055
Ni9030,60.243534
Im1509,60.258026
Oy3527,60.258026
Gi2642,60.243534
Bb9058,60.431076
Bc3048,60.258026
Fe9069,60.24055
Xi8726,60.053043
Kk6650,60.053043
Eq2176,60.24055
Vy3469,59.952328
Uk3138,59.952328
Gc2982,60.053043
Tk5311,60.258026
Nd7854,60.258026
Ca5250,60.053043
Ez6248,60.053043
Jd5688,60.258026
Cm8748,60.436607
Jr6768,60.049572
Zr5751,60.258026
Vc5447,60.053043
Gl7075,59.95786
Fu9043,60.258026
Fx8043,60.258026
Gu5706,60.258026
Sf5182,60.258026
By5208,60.053043
Ke1635,60.258026
Rz7792,60.053043
Ef6882,60.258026
Kw5362,60.24055
Yt7705,59.95786
Wz1336,60.053043
Pc2721,60.24055
Tn4166,60.258026
St1527,59.952328
Uq9279,60.053043
Mq5817,59.952328
Rw2445,60.258026
We2078,60.053043
Jg6497,60.258026
Ts6699,60.258026
Kl2308,60.258026
Yp5396,60.24055
Zh3574,60.258026
Pa6569,60.24055
Dm9795,60.053043
Bx8808,60.258026
Em1457,60.053043
Af6632,60.053043
Dy9104,59.952328
Wn1048,60.053043
Mb2351,60.049572
Vi4645,60.258026
Sx7854,60.258026
Aq6829,60.258026
Rh5998,60.258026
Xh5209,60.258026
Uk4182,60.258026
Nw3204,60.258026
Oy5671,60.032097
Fg5541,60.053043
Fx7850,60.053043
Qi7089,60.258026
Zd5196,60.24055
Vi5600,60.258026
Qz4299,60.24055
Nv8261,59.952328
Uf5973,60.258026
Ol2738,60.24055
Bo8535,60.258026
Rw9352,59.952328
Hv7531,59.952328
Dj3399,60.24055
Jk8900,60.053043
Ve3492,60.258026
Bm8030,60.053043
Vu4979,59.952328
Ff9916,60.258026
Fv2789,60.053043
Ki2558,60.258026
Oi3454,60.258026
Lv2644,59.95786
Op3603,60.258026
Fy9831,60.258026
Ox5022,60.053043
Qj1170,60.053043
Tw8842,60.053043
Ir7110,60.053043
Ig7151,60.258026
Ek1031,60.24055
Oc9814,59.952328
Rk3384,59.952328
Rr4141,59.952328
Tc1294,60.258026
Zs6754,60.049572
Jb7807,60.258026
Wu6796,60.053043
Xo2992,60.053043
Fu2989,59.952328
Hm3902,60.243534
Az8918,60.258026
Cl8088,60.053043
Ua9019,60.243534
Dr3433,60.258026
Px5655,60.243534
Dm5832,60.24055
Wb5282,60.053043
El5754,60.258026
Tp9367,60.053043
Or8311,60.053043
As9002,60.258026
Pr4629,60.053043
Tk9765,60.258026
Bd4911,60.053043
Dv1902,60.258026
Zu6750,60.258026
Zf1072,60.258026
Mw3881,60.053043
Ap7694,60.258026
Zg4059,59.952328
Kw3012,59.952328
Bb6676,60.032097
Si6169,60.053043
On8821,60.243534
Qt5380,60.053043
Ow2368,60.258026
Cq9799,60.053043
Cg6047,60.258026
Ev4388,60.258026
Ct7476,59.95786
Zh5132,60.258026
Ks7547,60.258026
Mu7181,60.258026
Oo3081,60.24055
Lh4669,59.95786
Lb3868,59.952328
Ry4293,60.053043
Up9876,59.952328
Ee7485,59.952328
Js6258,60.258026
Bw7332,60.053043
Ik4298,60.053043
Uv6952,59.95543
Xp1806,60.053043
Xb3678,60.258026
Sf3034,60.258026
Sh5167,60.053043
Af5800,60.053043
Gk2628,59.95543
Lc9552,60.032097
Ay5432,60.049572
Fv5525,60.258026
Yl2099,60.258026
Sz3241,59.95543
Bd5045,60.243534
Gi7499,60.258026
Lk3084,60.049572
Ol8604,60.258026
Ez6017,59.952328
Im7917,60.053043
Uq1546,60.053043
Fk5429,60.258026
Bf8550,60.258026
Jk8367,60.258026
Bg4740,60.258026
Dt8184,60.258026
Ug8119,60.053043
Sc4318,59.95786
Hj6265,60.258026
Kv2531,60.032097
Xo2187,60.258026
Do8255,60.053043
Rl3630,60.053043
Ua4228,60.258026
Bz7215,59.952328
Qe4021,60.22606
Dg5300,59.952328
Tm3988,60.053043
Or8566,60.053043
Lp8290,60.258026
Zf8680,60.053043
Or8009,60.053043
Ov8919,59.952328
Yo5128,60.258026
Ok8167,60.053043
Hx9883,60.053043
Qp3287,60.258026
Jk2564,60.258026
Ni7161,60.258026
Fx1225,60.053043
Gf6933,60.258026
Cy6366,60.243534
Gi3473,60.258026
Bt5768,60.258026
Ig1172,60.053043
Qg3369,60.053043
Jt1507,60.258026
Lg2927,60.243534
Ye8317,60.258026
Mh3383,60.258026
Ue6723,60.258026
Xx9644,60.258026
Ws5947,60.258026
Ct5740,60.258026
Nu7133,60.258026
Tj3013,60.258026
Va1657,60.053043
Du2036,60.053043
Zi6667,60.258026
Am8286,60.258026
Zz1875,60.258026
Fc4612,60.258026
Pl5720,60.258026
Hh5743,60.24055
Mb4470,60.258026
On1587,59.952328
Ou2140,60.053043
Gq3761,60.431076
Pg4906,60.258026
Zy4040,60.258026
Rc5261,60.258026
Po8327,60.24055
Iv1221,60.049572
Dw8197,60.243534
Sz8100,60.258026
Go4936,60.24055
Pe3437,60.24055
Ga6218,60.258026
Kg2605,60.258026
Ol2117,59.952328
Aj5735,60.258026
Cw5559,60.053043
Vq6170,60.053043
Fk9496,60.258026
Py7013,59.95786
Ki3686,59.95543
Fi4278,60.258026
Oo1100,60.258026
Rf3849,60.053043
Gz7560,60.258026
Dc7850,60.053043
Yg3886,59.952328
Nx6227,60.243534
Ye4214,60.258026
Ig3084,60.258026
Kh8343,59.952328
Pa8688,60.24055
Yz3302,60.258026
Le1458,60.258026
Zt4355,60.24055
Fv9772,60.24055
Gn5035,60.258026
Ar4072,60.24055
Ez1055,60.258026
Zk1677,60.258026
Xu8294,60.258026
Uu6423,60.258026
Pw1839,60.053043
Qi8723,60.431076
Km4607,60.053043
Ux7958,59.95786
Ea7795,60.053043
Xg1141,60.24055
Oy2359,60.053043
Cq8859,60.24055
Co2203,60.053043
Ph5634,60.049572
Ea7158,60.258026
Fo9560,60.053043
Fd7507,60.258026
He6152,59.952328
Ie1103,60.258026
Go8576,60.258026
Bd9090,60.258026
Eo2095,60.258026
Vy8529,60.053043
Xp3201,59.95543
Mj7715,60.053043
Sk1885,60.053043
Jd9365,60.258026
Jk2135,59.952328
Oz5963,60.258026
Xu3469,60.258026
Jx3453,59.952328
Rw3258,59.952328
Xc2345,60.457283
Hn2367,60.049572
Ts8536,60.053043
Xu9988,60.053043
Sn5752,60.032097
Mv1975,59.95786
Rg4603,59.952328
Qm5270,60.258026
Ap1540,59.952328
Zt3741,60.258026
Ps6126,60.24055
Eg1134,60.24055
Zt3952,60.258026
Jt1808,59.952328
Cs7844,59.952328
Wl4932,60.258026
Yh2540,60.24055
Az6420,60.258026
Ma1332,59.952328
Xt9068,59.952328
Hm9891,60.053043
Ko1290,60.258026
Td7659,60.053043
Rf9318,60.436607
Pu3627,59.952328
Ny7161,59.952328
Rs1574,59.952328
Rl9778,60.24055
Uz5171,60.431076
Rc4752,59.95786
Jk4243,60.258026
Bk6985,60.258026
Yu1564,60.053043
Ib8868,60.24055
Ku8939,60.258026
Bz3714,60.258026
Tw1212,60.258026
Jl6879,60.053043
Wl6817,60.258026
Xu1132,60.053043
Sl4846,60.258026
Qd3448,60.258026
Qh5982,60.24055
Sf4766,60.053043
Fi3244,59.952328
Sl7792,60.053043
Di4848,59.952328
Yb1397,60.258026
Fs9683,60.053043
Dm2870,60.053043
Jc8716,60.258026
Ow4789,60.24055
Nk6523,60.24055
Vo2174,60.053043
Nt2801,59.952328
Sl1090,60.258026
Vp8839,60.258026
Pz6139,59.952328
Ut4646,59.952328
Hu1133,60.053043
Ly5795,60.258026
Ra5090,60.258026
Pm3969,60.258026
Nw9742,60.258026
Fl5788,60.258026
Kl6872,60.258026
Lb6064,60.24055
Gd7614,60.053043
Ym3661,60.053043
Pc4212,60.24055
Vc1667,60.049572
Nr7761,60.258026
Sg8872,60.431076
Hk6040,60.258026
Oy1710,60.258026
Ou5925,60.049572
Nb4936,59.952328
Wa8484,60.053043
En8755,59.96096
Dg8860,60.258026
Gs9205,60.258026
Wc6512,60.258026
Uw3977,59.952328
Ml5835,60.053043
Kl1095,59.952328
Pc5380,60.053043
Or1699,60.258026
Qh5281,60.258026
Jh2189,59.952328
Zo1745,60.258026
Je6674,60.049572
Ef4909,59.952328
Dx4090,60.258026
Ic3778,60.053043
Ji7889,60.258026
Un4389,60.258026
Nz5730,60.243534
Yq7344,60.258026
Sh7952,60.243534
Hu4678,60.243534
Xt7350,60.24055
Ei4423,60.053043
Bj1130,60.258026
Vh7213,60.049572
Vc9124,60.24055
Br8631,60.258026
Bn9219,59.95786
Cx4912,60.258026
Gr9134,60.22606
Yv6733,60.049572
Hz5095,60.258026
Hk5422,60.258026
Rl2692,60.24055
Sk9127,60.053043
Ow8018,60.258026
Pj9294,60.24055
Lf7144,60.032097
Xd1120,60.258026
Ik5604,60.258026
Vc7481,60.258026
Ku9289,60.053043
Rq3087,60.053043
Vt3992,60.258026
Vy7860,60.22606
Op3213,60.457283
Cf7455,59.952328
Cr5215,60.258026
Dy8408,60.258026
Um8036,60.053043
Em9645,60.258026
Lj3236,60.053043
Vf4839,60.258026
Nr1293,59.952328
Pq1605,60.258026
Ll5599,60.22606
Zg8210,60.053043
Sl8653,60.258026
Uf1952,60.053043
Qz8906,60.258026
Mi1123,60.258026
Xq6130,60.258026
Cy3869,60.431076
Gl6094,60.053043
Qk3072,60.258026
Ri6951,60.053043
Hy3549,60.22606
Ia8809,60.053043
Zc8168,59.952328
Wo5639,60.258026
Kj1492,60.24055
Oq9824,60.258026
Au4554,60.258026
Tt8344,60.053043
Gc2542,60.258026
Bd6340,60.032097
Io7646,59.952328
Tu5259,60.049572
Tq7341,60.258026
Cw8016,60.053043
Oo5380,60.258026
Rg6493,60.049572
Ty5654,60.258026
Xa4372,60.053043
Xv2543,60.032097
Vs9910,59.952328
Nu5409,60.243534
Ib8451,60.053043
Lk8835,60.24055
Mu1108,60.032097
It5236,60.258026
Yy8668,60.258026
Cr2317,60.053043
Lp9652,60.258026
Pn2917,60.053043
Tn2487,60.053043
Gq8196,60.258026
Tc7999,60.243534
Xn4816,60.053043
Jn7501,59.952328
Lu9890,60.258026
Lm2667,60.258026
Kw1784,60.258026
Tx2604,60.053043
Mv4221,60.243534
Qh5046,60.049572
Pa5379,60.258026
Xs2094,60.258026
Es7729,60.053043
Fo3409,60.258026
Kq7664,60.053043
Gz6782,60.053043
Vk8803,59.95786
Fa7282,59.952328
Oo1145,60.258026
Xx7338,59.952328
Os6557,59.952328
Uk6445,60.24055
Xk9634,59.952328
Oe9028,60.258026
Jl3715,59.952328
Rl3716,60.053043
Vf8917,60.258026
Mh5990,60.258026
Xu8174,60.258026
Rq1977,60.258026
Yg9842,60.258026
Sn8794,60.053043
Yq2885,60.053043
Xo2815,60.049572
Wc6756,60.258026
Jf6462,60.24055
Xy6491,60.258026
Il9702,60.258026
Xg4583,59.952328
Np3425,60.258026
Qc5783,60.258026
Nz8732,60.258026
Nr7502,59.952328
Vq3902,60.258026
Sm6447,59.952328
Sl3586,60.258026
Tx6414,60.258026
Gl2244,60.258026
Ut5808,60.258026
Hd7920,60.258026
Lv8434,59.95786
Ne7668,60.258026
Gr8684,60.053043
Kt1482,60.258026
Ck9141,60.053043
Ai7943,59.952328
Rc8280,60.24055
Pu3983,60.053043
Jz3478,60.258026
Uc8712,60.431076
Ma4274,60.053043
Cs4250,60.258026
Xc1222,59.952328
Xc3339,60.258026
Rh1853,60.24055
Tx7643,60.258026
Iw6741,60.053043
Lg5085,60.258026
Mq9107,60.258026
Si8685,59.952328
Sh9665,59.95786
Uo6080,59.952328
Tl3390,60.243534
Ni6512,60.053043
Qp9646,60.053043
El8532,60.053043
Qf7768,60.24055
Qp4060,60.258026
Te6560,60.24055
Mp5062,59.95543
Xc6355,60.053043
Xh4837,60.24055
Bw1308,60.24055
Bw3730,60.24055
Wa3963,60.258026
Ek1073,59.95786
Lc7430,60.258026
Cm150,60.258026
Lh4354,60.053043
Md5298,60.258026
Ma6146,60.258026
Fe1591,60.457283
Ke3698,60.053043
Nj4097,60.053043
Gq5611,59.952328
Oi2283,60.053043
Rx2285,60.258026
Uo4758,60.053043
Xm7464,60.258026
Se1467,60.258026
Hy8115,60.24055
Hu9684,60.049572
Rm6860,59.952328
Nf6766,59.952328
Ff5906,60.049572
He3849,60.258026
Zi8213,60.24055
Cp1406,60.053043
Uq9099,60.053043
Lf1095,59.952328
Nl1314,60.053043
Ua2337,60.258026
Du2496,60.053043
Jq9236,60.258026
Vz1919,60.053043
Fh8868,60.258026
Cf2821,60.243534
Kr4198,60.258026
Vt2393,60.258026
Kx1750,60.258026
Ul4106,59.952328
Tq6960,60.24055
Sn1831,60.258026
Yd1402,60.049572
Bu2498,59.952328
Lk4554,60.258026
Ec6243,60.053043
Il2579,60.258026
Em1761,60.053043
Qn8364,60.053043
Ll6242,60.053043
Cc7689,59.952328
Ai3526,60.053043
Wq4011,59.952328
Jo3855,60.243534
Va3670,59.95786
Qn6805,60.243534
It4733,60.258026
Xo2342,60.24055
Pg1021,59.952328
Gl3639,60.258026
Ol4827,60.258026
Uc7321,60.258026
Nw6114,60.053043
Vm2870,60.24055
Pr3995,60.258026
Eh5272,60.258026
Qr4577,60.258026
Ya7433,60.049572
Ai8484,60.24055
Fe6136,60.24055
Ul7796,60.24055
Tl9228,60.22606
Wj5679,60.258026
Ag7681,60.049572
Sr7506,60.258026
Tr9822,60.053043
Re4280,59.952328
Mw4652,60.24055
Gk9483,60.24055
Lu8275,60.258026
Jw3250,60.049572
Nl8477,60.24055
Tk7898,60.053043
Nk5351,60.053043
Qa8970,60.258026
Ho7479,60.258026
Zb1490,60.258026
Hq6456,60.24055
Gc7704,60.24055
Tl3950,60.258026
Rz4115,60.049572
Ej7284,60.258026
Vu4032,60.258026
Oh2059,60.258026
Tg6157,60.24055
Ky1019,60.258026
Pe5044,60.053043
Bf8350,59.952328
Ko7722,60.258026
Ib4022,60.258026
Mi2458,59.952328
Nk4804,60.258026
Ct1210,60.258026
Hs4775,59.952328
Cn6212,60.053043
Eh9980,60.243534
Ed3969,60.431076
Jv4353,60.258026
Ps3334,60.258026
Us7122,60.258026
Ba2844,60.258026
Tw9349,60.258026
Sq4907,59.952328
Lr5820,60.049572
Ck9888,60.053043
Ae8347,60.053043
Ml3886,60.258026
Sj8137,60.053043
Mh5337,60.457283
Tj5886,60.258026
Or8966,60.258026
Ud5735,60.053043
Ff5267,59.95786
Tq3023,60.258026
Zw9000,59.95786
Rh1765,60.258026
Tm5565,60.258026
Es5123,59.95543
Uk5347,60.24055
Rw4186,60.053043
Hk6167,60.258026
Mw6659,60.243534
Jf3502,60.258026
Xv9657,59.952328
Id8753,60.258026
We9136,60.258026
Px8668,59.952328
Kj5281,60.258026
Kc4309,60.053043
Ei8028,60.24055
Zw9821,60.053043
Vs2920,60.032097
Wc9377,60.049572
Rn2459,60.258026
Ll7966,59.952328
Bu4632,60.053043
Fk4090,59.95543
If5648,60.258026
Qz8557,60.24055
Av8658,60.258026
Rk7000,60.053043
Og6186,60.24055
Qy3339,59.952328
Ac6381,59.95786
Az6747,60.258026
Xl8837,60.049572
Ct6370,60.258026
Dj7160,59.95786
Qq4844,60.258026
Ri7749,60.053043
Fr8356,60.243534
Fs7565,60.032097
Sg2613,59.952328
Jv3816,60.049572
Qb9286,60.053043
Nk5485,60.049572
Zn4261,60.457283
Ya4209,60.053043
Cj4259,60.258026
Cw7187,60.258026
Ar7872,60.258026
Il9787,59.952328
Ng1761,60.258026
Be5400,60.258026
Sr3561,60.053043
Dr7874,60.053043
Ns1660,60.258026
Ti4104,59.952328
Yc4195,60.24055
Mv3086,60.24055
Lg4385,59.952328
Bg7726,60.258026
Vd3373,59.95786
Jk6057,60.258026
Jz4244,60.258026
Jp8956,60.258026
Km1454,60.258026
Si1748,60.258026
Al9058,59.952328
Gv6107,60.049572
Em2170,60.258026
Oo4977,60.258026
Pz3695,60.258026
La6903,59.67442
Ga7288,59.952328
Mb5681,60.053043
Se3914,60.258026
Yn1577,60.243534
Qs3368,60.258026
Rr2099,60.258026
Pc2383,60.24055
Uo5539,60.258026
Nr4235,60.24055
Pe6441,60.24055
Nm3728,60.053043
Ff1084,60.24055
Te2197,59.95786
Ks6245,60.258026
Xn8337,59.95786
Ko2752,60.053043
Xz5480,60.049572
Oo4083,60.258026
Lx1531,60.053043
To8913,60.24055
Il2147,60.258026
Yo4461,60.053043
Fw4381,60.258026
Fq5820,60.24055
Xd7793,60.053043
Fs5199,60.243534
Sp4028,60.258026
Sh8164,59.952328
Ui1142,60.053043
Vk9356,60.258026
Fs9724,60.053043
Lw5474,60.032097
Oz1307,59.95543
Sw4884,60.258026
Fr5448,59.952328
Ft3372,60.258026
Nw8245,60.053043
Oe1673,59.67442
Hg6817,60.258026
Uz4635,60.258026
Uv8421,60.053043
Yn8640,60.053043
Nm5702,60.053043
Pc3486,60.258026
Pi4580,60.053043
Fh8472,60.258026
Qk3683,60.053043
Oo5240,60.258026
Tx8387,60.24055
Fj1023,60.258026
Ff3156,59.952328
Xg7919,60.24055
Hz3023,60.258026
Sj1884,59.952328
Ks4188,60.053043
Bs6178,60.258026
Mf2966,60.258026
Pj1891,59.952328
Xm5407,60.053043
Cm1886,60.24055
Wz5743,59.952328
Sm5779,60.053043
Jg5401,60.053043
Ma8141,60.24055
Qo6901,59.95786
Ou6622,59.95786
Yz2071,60.258026
Je5943,59.952328
Mi5148,59.95786
Hp4947,60.24055
Zk6935,59.952328
Ti4841,60.258026
Ni1792,60.258026
Og7148,60.049572
Be7325,60.053043
Fw7452,60.049572
Le6650,60.258026
Cl6141,60.258026
Wz6147,59.952328
Yz7564,60.24055
Ej9099,59.952328
Nj3422,59.95786
Mm8170,60.258026
Wm3019,61.243427
Tr7352,60.258026
Vt6905,60.053043
Ue4769,60.24055
Hf1939,60.24055
Qn1243,60.457283
Oj3907,60.053043
Pt4959,60.053043
Bb3493,60.258026
My4001,60.258026
Zt8975,60.258026
Qn8283,60.258026
Fh8380,60.258026
Lc3164,59.952328
Ah5585,60.053043
Kn3533,59.952328
Dl8800,60.258026
Ra1527,60.053043
Ni6414,60.258026
Zt5463,60.258026
Lx9376,60.053043
Bw4453,60.258026
Fs5465,60.258026
En7313,59.95786
Mq2031,60.053043
Xy6675,60.258026
Bw2183,60.258026
Eq7194,59.952328
Ov2651,60.258026
Yo3544,60.053043
Ql4065,60.258026
Id7855,60.258026
Ur3564,59.952328
Wj4534,60.053043
Pe2396,59.95786
Pb9699,60.258026
Xt2993,60.053043
Ma8891,59.952328
Ya3976,60.24055
Ae8774,59.95786
No1025,59.952328
Pc1090,60.258026
Mx8858,60.22606
My5259,59.952328
Co2837,60.258026
Us6893,60.258026
Rl2343,60.243534
Uv8370,60.24055
Sn7176,60.258026
Ry8544,60.258026
Vb6148,60.258026
Rl8250,60.24055
Wi8886,60.258026
Mm3376,60.258026
Tc2260,59.952328
Qf5637,60.258026
Rq1364,60.24055
Ir2885,60.24055
Yu9777,60.258026
Ab1536,60.049572
Hw6263,60.258026
Ap6837,60.049572
Tk9111,59.952328
Xb8593,60.258026
Lr4106,60.258026
De7615,60.258026
Dw7092,59.952328
Dw3861,60.053043
Fk4714,60.049572
We4451,60.258026
Lq3633,59.952328
Ys2647,60.24055
Yt8513,60.258026
Ub2093,60.258026
Yz6269,60.258026
Fb9041,59.952328
Nr2346,60.258026
Mf5103,60.053043
Cn9573,60.053043
Hh9071,60.053043
Xy4538,59.952328
Cf9063,60.24055
Pg2637,60.457283
Kn6023,59.95786
Lf3487,60.258026
Ef5593,60.049572
On1779,60.258026
Dw4041,60.24055
Lh1874,60.24055
Mf3826,59.952328
Kn2224,60.258026
Fe5218,60.049572
Jr1922,60.053043
Eu6091,60.032097
Wn3674,60.258026
Sd4111,60.258026
Zl9616,59.95786
Bj2989,60.24055
Tr2667,60.053043
Mw3872,60.24055
Lj2997,59.952328
Rb7383,60.258026
Ds6975,60.053043
Lr6711,59.96096
Cq3956,60.053043
Su3364,60.258026
Uq6997,60.258026
Dd1634,59.952328
Wo7503,60.243534
Cg3254,60.457283
Xg8993,60.049572
Oc7641,60.258026
Jn9048,60.049572
Ah3932,60.258026
Kr2792,60.258026
Oi6323,60.049572
Wr8484,60.258026
Au4392,59.952328
Wz7270,60.049572
Xe6466,59.952328
Ri3038,60.053043
Mu5881,60.258026
By5932,60.053043
Gm6152,59.952328
Zk7414,60.053043
Lp1540,60.053043
Fx8742,60.258026
Fv7473,60.258026
Zd4515,60.032097
Cu2534,59.952328
Rj1822,60.258026
Ft7837,59.95786
Fi9735,59.952328
Hz1749,60.258026
Dc7059,60.053043
Uh7166,60.258026
Dl1514,60.053043
Yt2181,60.243534
Ip3608,60.053043
Pa1083,60.24055
Iw2583,60.258026
Vg6047,60.258026
Nw7055,60.258026
Ib3832,59.96096
Ib6562,60.258026
Zb1926,59.952328
Ap1103,59.95543
Pz9447,60.258026
Pw9712,60.258026
Bs7054,60.258026
Em2753,59.952328
Av7309,60.258026
Gf7263,60.053043
Ub7324,60.053043
Ol8428,60.053043
Hj6046,60.053043
El7957,60.258026
Hz9414,60.053043
Tx6694,60.258026
Je6617,59.952328
Ob6072,60.258026
Xl1411,60.258026
Sm1301,60.243534
Qo3542,60.258026
Eh4859,60.053043
Sr8027,59.952328
Fy9115,60.053043
Wi9012,60.053043
Kx8088,60.053043
Ck3403,60.258026
Tn2321,60.457283
Hw9315,60.258026
Zg4221,60.258026
Ky2468,60.258026
Jq4027,60.258026
Mv6355,60.258026
Ix4335,60.243534
Ax1788,60.258026
Mk4142,60.258026
Ju6545,60.049572
Mh3938,60.049572
Sg8753,59.952328
Gh9440,59.952328
Kl9836,60.053043
Nk4430,60.258026
Uj1879,60.258026
Un2315,60.258026
Wu6459,60.258026
Bx4024,60.053043
Ke2164,60.258026
Zf3731,60.258026
Sg7679,60.053043
Zd6287,60.258026
Os7507,60.258026
Vr5233,59.952328
Cd2217,60.258026
Cs1853,60.258026
Rm2089,60.053043
Nm4484,60.258026
Pw6443,60.258026
Nf4156,60.258026
Qy9863,60.258026
